customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,streaming_tv,streaming_movies,tech_support,online_security,churn
CUST_001394,14,19.96,210.08,One year,Credit card,Fiber optic,1,1,1,1,0
CUST_001395,8,17.88,195.88,Two year,Credit card,DSL,0,0,1,0,0
CUST_001396,35,18.81,730.15,Month-to-Month,Credit card,DSL,1,1,0,1,1
CUST_001397,11,26.45,335.86,Month-to-Month,Credit card,Fiber optic,1,0,1,1,0
CUST_001398,5,25.32,118.42,Month-to-Month,Bank transfer,Fiber optic,1,0,1,0,1
CUST_001399,19,19.84,429.18,Month-to-Month,Electronic check,Fiber optic,0,1,0,1,0
CUST_001400,24,15.45,542.25,Two year,Electronic check,DSL,1,0,0,0,0
CUST_001401,3,13.91,47.49,One year,Bank transfer,DSL,1,0,0,1,0
CUST_001402,3,14.53,14.53,Two year,Mailed check,DSL,1,1,0,0,1
CUST_001403,1,28.22,28.22,Month-to-Month,Mailed check,Fiber optic,1,1,0,0,1
CUST_001404,26,14.21,400.73,Two year,Mailed check,Fiber optic,0,0,1,0,0
CUST_001405,21,27.59,499.15,Month-to-Month,Credit card,Fiber optic,0,0,0,0,1
CUST_001406,12,15.9,199.27,Two year,Mailed check,No,0,0,0,0,0
CUST_001407,37,17.88,680.58,Month-to-Month,Credit card,Fiber optic,1,1,0,1,0
CUST_001408,32,23.72,835.8,Month-to-Month,Credit card,Fiber optic,1,0,0,0,1
CUST_001409,17,22.59,449.54,Month-to-Month,Mailed check,DSL,1,1,0,1,1
CUST_001410,40,13.99,602.83,Two year,Mailed check,No,0,0,0,0,0
CUST_001411,4,16.79,16.79,Month-to-Month,Credit card,Fiber optic,1,0,1,0,1
CUST_001412,2,21.25,88.55,Month-to-Month,Bank transfer,DSL,1,0,1,0,0
CUST_001413,6,10.73,99.66,Two year,Electronic check,Fiber optic,1,0,1,0,1
CUST_001414,1,16.48,29.28,Month-to-Month,Electronic check,Fiber optic,0,0,0,1,1
CUST_001415,15,21.24,232.09,Month-to-Month,Electronic check,No,0,0,0,0,0
CUST_001416,55,19.58,1038.06,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_001417,1,28.88,28.88,Month-to-Month,Electronic check,Fiber optic,1,1,1,0,1
CUST_001418,2,13.76,13.76,Two year,Electronic check,Fiber optic,0,1,1,1,0
CUST_001419,12,21.85,262.05,One year,Bank transfer,DSL,0,0,0,0,1
CUST_001420,54,22.95,1199.41,Month-to-Month,Credit card,Fiber optic,1,0,1,1,0
CUST_001421,7,17.04,250.55,Two year,Bank transfer,Fiber optic,1,1,0,1,0
CUST_001422,14,18.9,256.16,Month-to-Month,Credit card,Fiber optic,0,1,0,0,0
CUST_001423,1,29.13,93.82,Month-to-Month,Credit card,Fiber optic,0,0,1,1,1
CUST_001424,3,22.95,22.95,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_001425,72,27.47,1951.34,Month-to-Month,Mailed check,DSL,1,1,1,0,1
CUST_001426,67,20.48,1377.0,Month-to-Month,Electronic check,DSL,1,1,1,1,0
CUST_001427,1,11.0,11.0,Two year,Credit card,Fiber optic,1,1,1,1,0
CUST_001428,60,20.76,1224.49,One year,Credit card,No,0,0,0,0,0
CUST_001429,20,15.12,291.5,Month-to-Month,Mailed check,No,0,0,0,0,1
CUST_001430,40,18.18,715.5,One year,Electronic check,Fiber optic,1,1,0,0,0
CUST_001431,12,14.51,266.88,One year,Credit card,No,0,0,0,0,0
CUST_001432,14,16.27,246.69,Two year,Electronic check,Fiber optic,0,1,0,1,0
CUST_001433,13,19.79,281.25,Two year,Electronic check,DSL,1,1,0,0,1
CUST_001434,21,21.97,488.35,Month-to-Month,Credit card,Fiber optic,1,1,1,1,1
CUST_001435,3,22.63,98.52,One year,Bank transfer,DSL,1,0,0,1,0
CUST_001436,1,18.6,18.6,One year,Bank transfer,DSL,0,1,1,0,0
CUST_001437,7,18.45,113.11,One year,Credit card,Fiber optic,1,1,1,0,0
CUST_001438,24,28.96,703.38,Month-to-Month,Bank transfer,DSL,0,0,0,0,1
CUST_001439,4,28.35,171.24,Month-to-Month,Bank transfer,DSL,1,1,1,1,1
CUST_001440,22,26.79,645.69,Month-to-Month,Electronic check,DSL,0,1,1,1,0
CUST_001441,70,19.44,1348.78,Month-to-Month,Electronic check,DSL,0,1,0,1,1
CUST_001442,1,23.18,61.57,Month-to-Month,Credit card,DSL,1,0,0,1,1
CUST_001443,22,14.91,318.29,One year,Mailed check,Fiber optic,1,1,0,0,0
CUST_001444,11,21.66,239.95,Month-to-Month,Electronic check,Fiber optic,0,1,0,0,1
CUST_001445,40,18.29,707.92,One year,Electronic check,No,0,0,0,0,1
CUST_001446,3,27.47,73.33,Month-to-Month,Mailed check,No,0,0,0,0,1
CUST_001447,23,18.96,503.15,Two year,Mailed check,Fiber optic,1,1,1,1,0
CUST_001448,36,21.22,768.54,Month-to-Month,Bank transfer,Fiber optic,1,0,0,1,0
CUST_001449,57,15.27,877.15,Month-to-Month,Mailed check,DSL,1,1,1,1,0
CUST_001450,22,23.2,438.04,One year,Electronic check,DSL,1,1,1,0,0
CUST_001451,13,11.74,137.16,Two year,Bank transfer,Fiber optic,1,1,0,0,1
CUST_001452,19,16.22,296.11,Two year,Credit card,Fiber optic,1,0,1,0,0
CUST_001453,40,15.37,573.34,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_001454,16,20.99,336.92,Month-to-Month,Bank transfer,Fiber optic,1,1,0,0,1
CUST_001455,1,19.86,19.86,Two year,Bank transfer,DSL,0,0,0,0,1
CUST_001456,53,16.51,879.03,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_001457,23,17.51,408.81,One year,Electronic check,Fiber optic,1,1,0,0,0
CUST_001458,22,19.61,383.63,Month-to-Month,Credit card,No,0,0,0,0,0
CUST_001459,4,28.58,94.38,Month-to-Month,Bank transfer,Fiber optic,0,1,0,0,1
CUST_001460,21,28.04,592.71,Month-to-Month,Credit card,DSL,0,1,1,1,0
CUST_001461,10,18.57,244.91,Month-to-Month,Electronic check,DSL,0,0,0,1,0
CUST_001462,21,13.06,287.1,One year,Bank transfer,DSL,0,1,0,1,0
CUST_001463,2,16.27,16.27,Two year,Credit card,DSL,0,1,1,0,0
CUST_001464,21,20.05,441.0,Month-to-Month,Mailed check,DSL,1,1,1,0,1
CUST_001465,72,16.72,1289.22,Two year,Mailed check,Fiber optic,0,1,0,1,0
CUST_001466,1,15.48,61.32,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_001467,72,17.0,1251.38,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_001468,10,25.3,289.28,Month-to-Month,Bank transfer,Fiber optic,1,1,0,1,1
CUST_001469,40,12.12,556.8,Two year,Electronic check,DSL,1,1,0,1,0
CUST_001470,30,23.15,748.28,One year,Electronic check,DSL,0,0,1,1,0
CUST_001471,16,12.76,232.5,One year,Bank transfer,Fiber optic,1,1,0,0,0
CUST_001472,26,12.15,369.33,Two year,Electronic check,DSL,1,0,1,1,0
CUST_001473,42,24.98,995.08,One year,Credit card,No,0,0,0,0,0
CUST_001474,10,14.33,68.19,Two year,Credit card,No,0,0,0,0,0
CUST_001475,7,21.14,155.83,One year,Bank transfer,Fiber optic,0,1,0,1,1
CUST_001476,22,11.83,263.69,Two year,Credit card,Fiber optic,1,1,0,0,0
CUST_001477,32,24.15,745.6,Month-to-Month,Credit card,DSL,0,1,1,0,0
CUST_001478,28,25.89,766.21,Month-to-Month,Electronic check,Fiber optic,1,1,0,0,0
CUST_001479,31,19.72,518.18,Month-to-Month,Credit card,DSL,1,0,1,0,0
CUST_001480,11,27.43,274.99,Month-to-Month,Electronic check,DSL,1,1,1,1,0
CUST_001481,34,19.84,650.31,One year,Mailed check,Fiber optic,0,1,0,0,0
CUST_001482,2,20.84,20.84,Month-to-Month,Bank transfer,Fiber optic,1,1,1,1,1
CUST_001483,15,19.25,363.49,One year,Bank transfer,Fiber optic,0,1,1,0,0
CUST_001484,1,23.65,23.65,Month-to-Month,Electronic check,Fiber optic,1,0,0,0,1
CUST_001485,7,17.48,92.94,Month-to-Month,Electronic check,Fiber optic,1,1,0,1,1
CUST_001486,9,21.04,234.76,Month-to-Month,Bank transfer,Fiber optic,0,1,1,1,0
CUST_001487,10,13.43,166.6,Two year,Mailed check,No,0,0,0,0,0
CUST_001488,23,21.01,427.82,Month-to-Month,Credit card,No,0,0,0,0,0
CUST_001489,9,26.42,271.9,Month-to-Month,Bank transfer,Fiber optic,1,1,1,1,0
CUST_001490,11,18.27,215.46,One year,Electronic check,Fiber optic,1,1,1,1,1
CUST_001491,5,24.22,237.75,One year,Electronic check,Fiber optic,1,1,0,0,1
CUST_001492,9,19.41,194.89,Month-to-Month,Bank transfer,DSL,1,1,1,0,1
CUST_001493,5,21.24,99.14,Month-to-Month,Mailed check,DSL,0,1,0,0,0
CUST_001494,1,26.8,26.8,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_001495,18,15.46,241.07,Two year,Electronic check,No,0,0,0,0,0
CUST_001496,22,23.21,469.33,Month-to-Month,Electronic check,Fiber optic,0,1,1,1,0
CUST_001497,19,15.8,368.75,Month-to-Month,Electronic check,Fiber optic,0,1,0,0,0
CUST_001498,12,20.98,252.66,Month-to-Month,Bank transfer,DSL,1,0,0,0,0
CUST_001499,9,19.06,199.8,Month-to-Month,Credit card,DSL,0,1,0,1,0
CUST_001500,39,24.99,1050.32,One year,Bank transfer,Fiber optic,1,0,1,1,0
CUST_001501,14,19.63,156.9,Month-to-Month,Credit card,Fiber optic,1,1,1,0,1
CUST_001502,13,28.27,431.45,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_001503,1,25.14,27.91,Month-to-Month,Mailed check,DSL,1,1,1,1,1
CUST_001504,8,20.11,182.63,Month-to-Month,Bank transfer,Fiber optic,1,0,1,1,0
CUST_001505,9,23.15,166.93,Month-to-Month,Bank transfer,Fiber optic,0,0,1,1,0
CUST_001506,10,18.41,146.34,Two year,Bank transfer,No,0,0,0,0,0
CUST_001507,17,23.48,423.6,One year,Bank transfer,No,0,0,0,0,0
CUST_001508,15,11.6,293.23,Two year,Bank transfer,Fiber optic,0,0,1,0,0
CUST_001509,18,13.4,291.37,Two year,Electronic check,No,0,0,0,0,0
CUST_001510,28,16.36,521.36,One year,Bank transfer,Fiber optic,0,1,1,1,0
CUST_001511,33,15.63,506.19,Month-to-Month,Bank transfer,DSL,1,1,1,0,0
CUST_001512,25,19.78,464.49,One year,Credit card,Fiber optic,0,0,1,1,0
CUST_001513,62,18.55,1111.06,Two year,Bank transfer,DSL,1,1,1,1,1
CUST_001514,1,16.96,16.96,One year,Bank transfer,Fiber optic,0,1,1,1,1
CUST_001515,4,26.1,26.1,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_001516,1,24.42,24.42,Month-to-Month,Credit card,Fiber optic,0,1,0,1,1
CUST_001517,20,13.76,247.18,Two year,Credit card,DSL,1,0,0,1,0
CUST_001518,45,13.83,613.58,One year,Credit card,DSL,1,1,1,1,0
CUST_001519,5,17.09,92.04,Two year,Bank transfer,DSL,0,1,1,1,0
CUST_001520,52,27.82,1464.76,Month-to-Month,Electronic check,DSL,0,0,0,1,0
CUST_001521,1,25.29,25.29,Month-to-Month,Bank transfer,DSL,1,1,0,0,0
CUST_001522,54,15.27,795.51,Month-to-Month,Bank transfer,Fiber optic,1,1,1,0,1
CUST_001523,8,14.81,20.31,One year,Credit card,Fiber optic,0,1,0,1,0
CUST_001524,2,16.04,16.04,Month-to-Month,Electronic check,Fiber optic,0,0,0,1,0
CUST_001525,13,23.56,257.66,Month-to-Month,Bank transfer,DSL,0,1,1,0,1
CUST_001526,5,17.56,111.1,Two year,Electronic check,DSL,0,1,0,1,1
CUST_001527,6,16.66,145.42,Month-to-Month,Credit card,DSL,1,0,0,0,0
CUST_001528,7,18.38,175.59,Two year,Electronic check,DSL,0,0,1,1,0
CUST_001529,32,23.33,784.41,Month-to-Month,Bank transfer,Fiber optic,1,1,0,0,1
CUST_001530,15,16.9,246.82,Two year,Electronic check,DSL,0,0,0,0,0
CUST_001531,7,24.63,146.31,One year,Electronic check,Fiber optic,1,1,0,1,0
CUST_001532,18,10.84,157.76,Two year,Bank transfer,No,0,0,0,0,0
CUST_001533,25,19.01,399.88,Two year,Electronic check,Fiber optic,1,0,0,1,0
CUST_001534,6,16.89,150.93,Month-to-Month,Bank transfer,Fiber optic,1,1,0,0,0
CUST_001535,10,20.89,200.16,Month-to-Month,Credit card,DSL,0,1,0,0,1
CUST_001536,2,27.77,27.77,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_001537,3,23.78,30.02,One year,Electronic check,DSL,1,0,0,1,0
CUST_001538,22,15.06,287.97,Two year,Credit card,DSL,0,1,0,1,0
CUST_001539,4,23.91,97.79,Month-to-Month,Mailed check,DSL,0,0,1,0,0
CUST_001540,14,21.21,350.31,One year,Credit card,DSL,0,1,0,0,0
CUST_001541,24,27.49,642.36,Month-to-Month,Credit card,Fiber optic,1,1,1,0,0
CUST_001542,2,11.22,11.22,Two year,Electronic check,No,0,0,0,0,1
CUST_001543,16,18.1,280.14,Two year,Mailed check,Fiber optic,1,1,0,0,0
CUST_001544,5,22.22,103.29,Month-to-Month,Electronic check,Fiber optic,1,1,1,0,1
CUST_001545,65,21.76,1403.15,Month-to-Month,Credit card,Fiber optic,0,1,0,1,0
CUST_001546,13,21.36,246.31,Month-to-Month,Mailed check,Fiber optic,0,0,0,0,1
CUST_001547,32,18.62,606.71,One year,Bank transfer,No,0,0,0,0,1
CUST_001548,15,29.18,441.01,Month-to-Month,Bank transfer,Fiber optic,1,1,1,1,1
CUST_001549,1,23.22,23.22,Month-to-Month,Credit card,Fiber optic,1,0,0,1,1
CUST_001550,20,29.3,606.63,Month-to-Month,Credit card,Fiber optic,0,1,1,0,1
CUST_001551,60,17.7,1040.51,Month-to-Month,Mailed check,Fiber optic,0,0,1,0,1
CUST_001552,18,25.86,441.15,Month-to-Month,Bank transfer,DSL,1,0,1,0,1
CUST_001553,34,22.56,836.05,One year,Credit card,DSL,1,1,1,1,0
CUST_001554,43,25.19,1111.14,Month-to-Month,Credit card,Fiber optic,1,0,1,1,0
CUST_001555,5,19.89,140.8,One year,Electronic check,No,0,0,0,0,0
CUST_001556,4,19.34,138.67,One year,Electronic check,Fiber optic,1,0,0,0,1
CUST_001557,18,27.91,528.68,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_001558,10,27.32,319.62,Month-to-Month,Mailed check,DSL,0,1,0,0,1
CUST_001559,36,13.59,410.27,One year,Electronic check,Fiber optic,1,1,0,0,0
CUST_001560,46,18.49,860.75,Two year,Mailed check,Fiber optic,0,1,0,0,0
CUST_001561,8,21.21,160.54,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_001562,5,18.81,177.93,Month-to-Month,Mailed check,DSL,0,1,0,0,0
CUST_001563,30,28.05,887.88,Month-to-Month,Bank transfer,Fiber optic,1,1,0,0,0
CUST_001564,6,17.62,74.2,One year,Electronic check,DSL,1,0,1,1,0
CUST_001565,34,27.13,941.06,Month-to-Month,Credit card,Fiber optic,0,1,1,1,0
CUST_001566,11,18.95,216.83,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_001567,22,12.05,287.82,One year,Bank transfer,DSL,1,1,1,1,1
CUST_001568,2,18.44,18.44,One year,Credit card,No,0,0,0,0,0
CUST_001569,19,16.5,331.5,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_001570,12,26.32,304.43,Month-to-Month,Credit card,DSL,1,0,0,0,0
CUST_001571,17,15.59,279.15,One year,Electronic check,Fiber optic,0,0,0,0,0
CUST_001572,3,21.65,28.73,Month-to-Month,Mailed check,DSL,1,1,1,0,0
CUST_001573,26,16.31,394.81,Month-to-Month,Electronic check,DSL,0,1,1,1,0
CUST_001574,39,12.87,560.62,Two year,Bank transfer,Fiber optic,0,1,1,1,0
CUST_001575,4,26.72,54.3,Month-to-Month,Electronic check,Fiber optic,0,1,1,0,1
CUST_001576,2,13.97,13.97,One year,Bank transfer,Fiber optic,1,0,0,0,1
CUST_001577,1,16.47,16.47,Two year,Mailed check,DSL,0,0,0,0,0
CUST_001578,20,28.76,536.61,Month-to-Month,Credit card,No,0,0,0,0,0
CUST_001579,18,25.2,409.35,Month-to-Month,Bank transfer,Fiber optic,1,1,0,0,0
CUST_001580,15,22.54,343.35,One year,Electronic check,DSL,1,1,0,1,0
CUST_001581,5,11.09,11.09,Two year,Electronic check,Fiber optic,0,1,1,0,0
CUST_001582,9,12.51,62.19,Two year,Credit card,DSL,1,0,1,0,0
CUST_001583,18,23.63,528.04,One year,Mailed check,DSL,1,0,1,1,0
CUST_001584,13,25.73,357.46,Month-to-Month,Bank transfer,Fiber optic,1,0,0,1,0
CUST_001585,72,20.31,1424.99,One year,Bank transfer,Fiber optic,1,1,1,0,0
CUST_001586,2,24.96,70.83,Month-to-Month,Electronic check,DSL,1,0,1,1,0
CUST_001587,23,21.21,516.2,Month-to-Month,Electronic check,Fiber optic,1,0,1,0,1
CUST_001588,10,15.67,206.42,Month-to-Month,Mailed check,DSL,0,0,0,1,1
CUST_001589,11,26.77,288.11,Month-to-Month,Electronic check,Fiber optic,1,1,0,0,0
CUST_001590,25,20.82,569.32,One year,Electronic check,DSL,0,0,1,0,0
CUST_001591,23,22.09,406.15,Month-to-Month,Electronic check,Fiber optic,1,0,0,0,0
CUST_001592,72,28.5,1999.18,Month-to-Month,Electronic check,DSL,1,0,1,0,0
CUST_001593,2,20.04,48.27,Month-to-Month,Electronic check,Fiber optic,0,1,0,0,0
CUST_001594,2,12.94,42.36,Two year,Credit card,Fiber optic,1,1,1,0,1
CUST_001595,25,23.35,538.16,One year,Bank transfer,DSL,0,0,1,1,0
CUST_001596,17,26.95,471.12,Month-to-Month,Credit card,DSL,1,1,0,0,1
CUST_001597,6,22.72,105.13,Month-to-Month,Electronic check,Fiber optic,0,1,1,0,0
CUST_001598,1,16.96,16.96,Month-to-Month,Electronic check,DSL,0,1,1,1,1
CUST_001599,1,12.15,63.39,Two year,Credit card,Fiber optic,0,1,1,0,1
CUST_001600,44,20.53,948.77,One year,Bank transfer,Fiber optic,1,0,0,1,0
CUST_001601,4,20.78,33.27,Month-to-Month,Electronic check,Fiber optic,1,1,0,1,1
CUST_001602,7,22.87,107.23,One year,Mailed check,No,0,0,0,0,1
CUST_001603,5,29.25,125.69,Month-to-Month,Bank transfer,Fiber optic,0,0,0,1,1
CUST_001604,8,18.06,143.14,Two year,Credit card,Fiber optic,0,1,0,1,0
CUST_001605,1,20.66,20.66,Month-to-Month,Electronic check,Fiber optic,1,1,0,0,1
CUST_001606,14,26.83,427.65,Month-to-Month,Bank transfer,No,0,0,0,0,1
CUST_001607,1,20.27,37.64,Month-to-Month,Bank transfer,DSL,1,1,0,0,1
CUST_001608,32,17.51,580.62,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_001609,5,10.33,10.33,Two year,Credit card,No,0,0,0,0,1
CUST_001610,15,20.79,370.21,Month-to-Month,Electronic check,Fiber optic,0,0,0,1,0
CUST_001611,42,19.04,658.67,Two year,Bank transfer,DSL,0,1,1,0,0
CUST_001612,21,15.11,359.01,One year,Credit card,No,0,0,0,0,0
CUST_001613,15,18.1,318.22,Month-to-Month,Bank transfer,Fiber optic,1,0,1,0,1
CUST_001614,7,29.55,185.23,Month-to-Month,Credit card,Fiber optic,1,0,0,0,0
CUST_001615,8,15.38,186.69,Month-to-Month,Credit card,Fiber optic,1,0,1,0,1
CUST_001616,22,22.22,485.69,One year,Electronic check,DSL,1,0,1,1,0
CUST_001617,72,19.82,1430.16,Month-to-Month,Electronic check,DSL,1,1,0,0,1
CUST_001618,21,15.56,343.74,Month-to-Month,Credit card,Fiber optic,1,1,1,0,1
CUST_001619,16,28.77,619.65,Month-to-Month,Electronic check,Fiber optic,1,1,0,0,1
CUST_001620,26,13.82,426.54,One year,Electronic check,No,0,0,0,0,0
CUST_001621,12,23.28,314.42,Month-to-Month,Mailed check,Fiber optic,1,0,1,1,0
CUST_001622,1,19.11,19.11,Month-to-Month,Credit card,No,0,0,0,0,0
CUST_001623,16,15.98,262.86,Month-to-Month,Electronic check,DSL,1,1,1,0,0
CUST_001624,63,15.75,951.59,Month-to-Month,Bank transfer,Fiber optic,0,1,1,1,0
CUST_001625,3,11.16,74.59,Two year,Electronic check,DSL,1,0,0,0,0
CUST_001626,23,16.07,376.63,Month-to-Month,Electronic check,Fiber optic,1,1,0,1,0
CUST_001627,4,17.61,17.61,Two year,Mailed check,No,0,0,0,0,0
CUST_001628,15,18.31,278.71,One year,Electronic check,DSL,1,1,1,0,1
CUST_001629,2,16.46,16.46,One year,Credit card,No,0,0,0,0,0
CUST_001630,11,17.44,199.4,One year,Credit card,DSL,1,1,1,1,0
CUST_001631,28,28.93,767.09,Month-to-Month,Credit card,DSL,1,1,1,0,0
CUST_001632,8,28.66,230.65,Month-to-Month,Electronic check,DSL,0,0,0,0,0
CUST_001633,21,21.3,484.82,One year,Bank transfer,Fiber optic,1,0,0,1,0
CUST_001634,31,28.27,873.72,Month-to-Month,Electronic check,DSL,1,1,0,1,0
CUST_001635,52,16.16,820.78,One year,Electronic check,Fiber optic,0,1,1,0,0
CUST_001636,5,20.72,113.76,Month-to-Month,Bank transfer,Fiber optic,0,1,1,1,1
CUST_001637,10,16.14,196.26,Two year,Bank transfer,DSL,0,1,0,1,1
CUST_001638,3,20.11,20.11,One year,Electronic check,Fiber optic,1,0,0,1,1
CUST_001639,72,22.23,1613.59,Month-to-Month,Electronic check,Fiber optic,0,1,1,0,0
CUST_001640,52,21.01,1158.4,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_001641,15,24.82,400.98,One year,Mailed check,DSL,0,1,0,1,0
CUST_001642,36,22.67,819.01,One year,Credit card,DSL,0,0,1,0,0
CUST_001643,14,21.52,333.27,Month-to-Month,Credit card,Fiber optic,0,0,1,1,0
CUST_001644,19,17.27,350.75,Two year,Bank transfer,Fiber optic,0,1,0,0,0
CUST_001645,1,19.04,56.72,Month-to-Month,Electronic check,Fiber optic,1,1,0,0,1
CUST_001646,28,16.5,360.8,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_001647,2,13.52,13.52,Two year,Electronic check,No,0,0,0,0,0
CUST_001648,34,14.03,527.26,Two year,Electronic check,DSL,0,1,0,0,0
CUST_001649,30,12.21,291.04,One year,Credit card,Fiber optic,0,1,1,0,0
CUST_001650,24,18.15,455.68,Two year,Mailed check,Fiber optic,1,0,0,0,0
CUST_001651,1,20.39,20.39,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_001652,7,15.8,60.79,Two year,Bank transfer,DSL,0,0,1,1,0
CUST_001653,6,16.11,114.14,Month-to-Month,Bank transfer,Fiber optic,1,0,0,1,0
CUST_001654,8,17.62,151.01,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_001655,1,28.35,133.87,Month-to-Month,Electronic check,Fiber optic,1,1,1,0,1
CUST_001656,55,24.13,1295.91,Month-to-Month,Electronic check,Fiber optic,1,0,1,0,1
CUST_001657,16,29.25,540.01,Month-to-Month,Mailed check,No,0,0,0,0,1
CUST_001658,7,29.98,227.48,Month-to-Month,Credit card,No,0,0,0,0,1
CUST_001659,10,20.58,172.75,Month-to-Month,Bank transfer,DSL,0,0,0,1,1
CUST_001660,11,19.48,254.24,Month-to-Month,Bank transfer,DSL,1,1,1,0,0
CUST_001661,18,23.16,445.17,One year,Electronic check,Fiber optic,1,1,1,0,0
CUST_001662,14,29.98,421.51,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_001663,50,24.44,1235.31,Month-to-Month,Electronic check,No,0,0,0,0,1
CUST_001664,13,22.34,260.57,One year,Electronic check,Fiber optic,0,0,1,1,0
CUST_001665,72,17.82,1241.75,Two year,Electronic check,Fiber optic,0,1,0,0,0
CUST_001666,38,16.62,669.53,One year,Mailed check,DSL,1,0,0,1,0
CUST_001667,4,23.61,83.24,Month-to-Month,Electronic check,Fiber optic,1,1,0,0,1
CUST_001668,53,22.83,1205.99,One year,Credit card,Fiber optic,0,1,0,0,0
CUST_001669,2,25.32,64.63,Month-to-Month,Credit card,Fiber optic,0,1,0,0,1
CUST_001670,34,15.32,534.14,Month-to-Month,Bank transfer,Fiber optic,1,0,0,0,1
CUST_001671,9,20.05,108.98,Month-to-Month,Electronic check,Fiber optic,1,0,0,0,0
CUST_001672,42,11.44,544.79,Two year,Credit card,No,0,0,0,0,0
CUST_001673,40,18.49,745.66,Month-to-Month,Credit card,DSL,1,0,1,1,0
CUST_001674,32,28.58,904.43,Month-to-Month,Electronic check,Fiber optic,0,0,1,1,1
CUST_001675,31,15.55,503.59,Month-to-Month,Bank transfer,Fiber optic,1,1,0,1,0
CUST_001676,7,12.2,97.23,Two year,Credit card,Fiber optic,0,1,1,0,0
CUST_001677,1,16.02,54.37,One year,Bank transfer,Fiber optic,0,0,0,1,0
CUST_001678,10,24.25,269.4,Month-to-Month,Electronic check,DSL,1,1,0,0,1
CUST_001679,3,18.94,92.71,One year,Mailed check,DSL,0,0,1,1,0
CUST_001680,23,18.27,487.76,Month-to-Month,Bank transfer,DSL,1,1,0,0,0
CUST_001681,8,14.14,157.3,One year,Mailed check,DSL,0,1,0,0,0
CUST_001682,72,18.55,1327.58,Month-to-Month,Credit card,Fiber optic,1,1,0,1,1
CUST_001683,20,15.03,244.45,Two year,Bank transfer,DSL,1,0,1,0,0
CUST_001684,34,19.07,731.77,Month-to-Month,Electronic check,Fiber optic,1,1,0,0,1
CUST_001685,2,24.32,36.75,One year,Bank transfer,DSL,0,0,0,1,1
CUST_001686,39,21.96,832.78,Month-to-Month,Bank transfer,Fiber optic,0,0,1,1,1
CUST_001687,51,15.88,723.04,Month-to-Month,Electronic check,Fiber optic,0,1,1,0,1
CUST_001688,13,25.94,354.14,Month-to-Month,Mailed check,DSL,1,1,1,0,0
CUST_001689,18,19.93,366.18,Month-to-Month,Credit card,Fiber optic,0,1,1,1,0
CUST_001690,28,24.8,618.64,Month-to-Month,Bank transfer,No,0,0,0,0,0
CUST_001691,3,15.63,69.55,One year,Electronic check,DSL,1,1,1,1,0
CUST_001692,13,23.56,281.37,Month-to-Month,Electronic check,Fiber optic,1,0,1,0,0
CUST_001693,10,22.04,354.92,One year,Bank transfer,DSL,0,1,0,0,0
CUST_001694,3,19.28,29.37,Two year,Bank transfer,DSL,1,1,1,1,0
CUST_001695,9,15.39,116.75,One year,Electronic check,Fiber optic,0,0,0,1,0
CUST_001696,1,16.35,16.35,One year,Bank transfer,DSL,1,1,0,0,0
CUST_001697,1,18.04,81.93,One year,Electronic check,No,0,0,0,0,0
CUST_001698,2,28.91,39.18,Month-to-Month,Electronic check,DSL,1,0,1,0,1
CUST_001699,65,19.01,1199.4,Two year,Bank transfer,DSL,0,0,1,0,0
CUST_001700,15,16.35,280.6,Month-to-Month,Electronic check,Fiber optic,0,1,1,1,1
CUST_001701,67,13.72,850.22,One year,Credit card,Fiber optic,0,1,0,0,0
CUST_001702,11,18.44,234.1,One year,Electronic check,Fiber optic,1,0,1,1,0
CUST_001703,7,16.6,205.27,Month-to-Month,Bank transfer,DSL,0,0,0,1,0
CUST_001704,14,20.18,310.85,Month-to-Month,Mailed check,No,0,0,0,0,0
CUST_001705,11,17.23,221.42,Month-to-Month,Mailed check,No,0,0,0,0,0
CUST_001706,2,16.36,76.22,Two year,Credit card,Fiber optic,1,1,1,0,0
CUST_001707,20,19.49,475.29,Two year,Mailed check,Fiber optic,1,0,1,0,0
CUST_001708,4,29.95,180.29,Month-to-Month,Bank transfer,Fiber optic,1,0,0,1,1
